Filename,Top Keywords
TREAS-DO-2021-0016-0001.htm,"order, security, memetiming, maimaiti, april, terrorism, homeland, homeland security, china, executive order"
CFTC-2024-0047-0001.htm,"order, colombia, narcotics, pursuant, individual, tulua valle, list individual, october, tulua, pursuant order"
SEC-2024-0374-0001.htm,"mexico, baja california, sur mexico, california sur, california, baja, abaroa, paz baja, paz, la paz"
FDIC-2022-0048-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2024-0038-0001.pdf,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2010-0329-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2023-0026-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0447-0001.htm,"colombia, bogota colombia, bogota, sdnt, individual sdnt, cartago valle, cartago, colombia individual, order, cedula colombia"
SEC-2024-0621-0001.htm,"order, weapons, relevant agencies, person, executive order, executive, proliferation, general relevant, secretary, entity"
FDIC-2024-0005-0001.htm,"mexico, kingpin, california mexico, baja california, tijuana, california, baja, tijuana baja, kingpin act, act"
FRS-2009-0198-0001.htm,"peru, lima peru, lima, peru entity, sdntk, greek peru, peru ruc, ruc greek, ruc, entity sdntk"
FRS-2010-0328-0001.htm,"guatemala, lorenzana, kingpin, lorenzana cordon, cordon, kingpin act, zacapa guatemala, guatemala cedula, zacapa, cedula guatemala"
FDIC-2023-0027-0001.htm,"colombia, order, narcotics, pursuant, cali colombia, cali, sdnt, individual sdnt, october, colombia dob"
FDIC-2022-0049-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FINCEN_FRDOC_0001-0129.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0620-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2024-0004-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2009-0199-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-1738.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0446-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NLRB_FRDOC_0001-0177.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1241-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2009-0051-0001.htm,"mexico, tijuana, california mexico, tijuana baja, baja california, california, baja, kingpin, colonia, kingpin act"
SEC-2024-1027-0001.htm,"bosco, ngudjolo, congo, democratic republic, republic, democratic, nationality congo, congo democratic, republic individual, drc"
SEC-2023-1262-0001.htm,"order, colombia, cali, february, cali colombia, narcotics, pursuant, individual, list individual, october"
FDIC-2010-0086-0001.htm,"sec, person, pursuant, license, pursuant sec, person property, subpart, penalty, chapter, funds"
EIB_FRDOC_0001-0599.htm,"colombia, kingpin, carillanca, kingpin act, costa rica, rica, narcotics, act, costa, entity sdntk"
FRS-2022-0181-0001.htm,"colombia, order, october, cartago valle, cartago, valle, ltda, valle colombia, ltda cartago, narcotics"
SEC-2024-0089-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2009-0050-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1026-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1240-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0088-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2010-0087-0001.htm,"comments, rough diamonds, rough, diamonds, estimated, diamonds control, collection, approximately, burden, email"
SEC-2023-1263-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2022-0180-0001.htm,"cuba, paragraph, sec, remittances, cuban, telecommunications, travel, telecommunications services, authorized, related"
NCUA-2024-0041-0001.pdf,"order, security, terrorism, homeland security, homeland, executive order, executive, germany, consultation, acts terrorism"
TREAS-FINCEN-2008-0020-0001.htm,"iranian accounts, iranian, sec, accounts, iran, credits iranian, accounts defined, debits credits, states registered, states depository"
SEC-2024-0832-0001.htm,"taiwan, taipei, taipei taiwan, interface company, global interface, order, interface, trans, merits, trans merits"
TREAS-FINCEN-2008-0021-0001.htm,"colombia, mor, bogota, bogota colombia, gaviria, order, mor gaviria, narcotics, colombia mor, cali colombia"
SEC-2024-0833-0001.htm,"colombia, sdntk, nationality colombia, colombia nationality, citizen colombia, colombia citizen, individual sdntk, medellin colombia, antioquia, antioquia colombia"
NCUA-2024-0040-0001.pdf,"fathur, fathur rohman, rohman, al ghozi, fathur rahman, ghozi, rahman, rony, ghozi fathur, randy"
EIB-2022-0015-0001.htm,"mazhar, order, pakistan, mohammad, mufti, mohammad mazhar, security, terrorism, homeland, homeland security"
EIB_FRDOC_0001-0598.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2022-0302-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2022-0164-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2023-1287-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2010-0063-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NLRB_FRDOC_0001-0176.htm,"penalty, violation, subject person, apparent, apparent violation, penalty notice, civil, factors, guidelines, pre penalty"
FRS-2024-0129-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
TREAS-DO-2023-0013-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NCUA-2023-0128-0002.pdf,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-1739.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2021-0217-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2022-0165-0001.htm,"vessel, identified pursuant, tanker, mmsi vessel, mmsi, imo mmsi, vessel iran, iran eo, flag vessel, eo linked"
FDIC-2010-0062-0001.htm,"colombia, cartago valle, cartago, valle, valle colombia, ltda cartago, ltda, bogota, bogota colombia, cali"
SEC-2023-1286-0001.htm,"colombia, bogota, bogota colombia, sdntk, individual sdntk, citizen colombia, colombia cedula, ltda, colombia individual, cedula colombia"
FRS-2022-0303-0001.htm,"mexico, tamaulipas, tamaulipas mexico, mexico nationality, nationality mexico, citizen mexico, mexico dob, mexico individual, laredo, nuevo"
FRS-2021-0216-0001.htm,"sec, license, person, pursuant, pursuant sec, te ivoire, ocirc, ocirc te, penalty, subpart"
FRS-2024-0128-0001.htm,"order, security, free life, terrorism, homeland security, homeland, kurdistan, life, february, executive order"
NCUA-2023-0129-0002.pdf,"mexico, tamaulipas, tamaulipas mexico, nuevo, laredo tamaulipas, laredo, nuevo laredo, kingpin, matamoros tamaulipas, alt"
FDIC-2021-0022-0001.htm,"kingpin, turkey, kingpin act, narcotics, act, nationality turkey, turkey nationality, turkey individual, foreign narcotics, aydar"
SEC-2024-0538-0001.htm,"order, colombia, narcotics, pursuant, list individual, october, pursuant order, executive order, united states, states"
FRS-2009-0281-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2010-0256-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2021-0001-0027.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0539-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2009-0280-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OCC-2014-0029-0054.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2021-0001-0033.htm,"regulations, designated section, countries, countries designated, schedule, supporting international, terrorism, governments, governments sanctions, list governments"
FDIC-2021-0023-0001.htm,"colombia, florez, sdnt, colombia nationality, medellin colombia, citizen colombia, medellin, individual sdnt, nationality colombia, cedula colombia"
SEC-2021-1561-0003.htm,"order, security, terrorism, homeland security, homeland, february, executive order, executive, consultation, acts terrorism"
FRS-2010-0257-0001.htm,"order, march, colombia, narcotics, list individual, october, pursuant, pursuant order, individual, united states"
OCC-2023-0008-0273.htm,"agricultural, agricultural commodities, medical, license, commodities, medicine medical, medicine, sec, year, medical devices"
FRS-2022-0298-0001.htm,"sec, person, somalia, pursuant, license, transfer, united, person property, account, funds"
NCUA-2024-0091-0002.pdf,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0390-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2010-1985-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-1922.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OCC-2023-0011-0042.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2010-1515-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1158-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFTC-2023-0080-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0391-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-1936.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NCUA-2024-0090-0002.pdf,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2022-0299-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFTC-2023-0081-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OCC-2023-0008-0267.htm,"spain, madrid, madrid spain, colombia, order, sdnt, spain sdnt, cartago colombia, spain spain, cartago"
SEC-2010-1984-0001.htm,"colombia, bogota, bogota colombia, cali colombia, cali, mor, ltda, gaviria, sdnt, individual sdnt"
SEC-2024-1159-0001.htm,"pursuant cuban, cuban, cuban assets, control regulations, march, individual entity, regulations, list individual, regulations cfr, cuba"
SEC-2010-1514-0001.htm,"colombia, order, narcotics, bogota, bogota colombia, traffickers individual, designated narcotics, february, narcotics traffickers, gutierrez lozano"
FRS-2009-0213-0001.htm,"iraq, jamal, abu mahdi, mahdi al, abu, mahdi, hizballah, al, ibrahimi, ib"
CFPB-2022-0001-0022.htm,"estimated, collection, comments, burden, hours, collection information, procedures, reporting, funds, annual"
FRS-2009-0212-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2023-1526-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2022-0001-0036.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OCC-2022-0002-0685.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OCC-2022-0017-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NCUA-2024-0003-0002.pdf,"sudan, specified areas, areas sudan, areas, sec, license, specified, agricultural commodities, agricultural, government sudan"
CFPB-2022-0072-0001.htm,"order, pakistan, dob circa, circa, aminullah, javed, qasmani, shaykh, arif, peshawari"
SEC-2024-0164-0001.htm,"sec, license, person, pursuant, pursuant sec, darfur, penalty, subpart, funds, person property"
SEC-2009-1736-0001.htm,"mexico, kingpin, jalisco, jalisco mexico, zapopan jalisco, zapopan, colombia, kingpin act, sdntk, narcotics"
SEC-2024-0302-0001.htm,"order, ps, islamic, aqsatv, islamic national, aqsatv ps, inb, inb ps, gaza, aqsa"
CFTC-2024-0031-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0870-0002.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2023-0264-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2010-1587-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2010-1917-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2024-0021-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2024-0247-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NLRB-2022-0002-0037.pdf,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-0143.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFTC-2023-0012-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FINCEN-2008-0024-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFTC-2024-0030-0001.htm,"https ofac, popular liberation, liberation palestine, ofac treasury, samidoun, canada, liberation, palestine, https, popular"
SEC-2024-0303-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
NLRB-2022-0002-0023.pdf,"order, zia, individual list, peshawar pakistan, peshawar, list specially, individual, executive order, executive, pakistan"
FRS-2023-0265-0001.htm,"mexico, chihuahua, chihuahua mexico, chihuahua chihuahua, sdntk, citizen mexico, mexico nationality, nationality mexico, mexico citizen, mexico dob"
OFAC_FRDOC_0001-0157.htm,"sec, license, person, pursuant, pursuant sec, penalty, subpart, person property, funds, account"
OCC-2022-0016-0001.htm,"te ivoire, ocirc te, ocirc, regulations, te, ivoire, ivoire sanctions, sanctions regulations, conflict ocirc, persons contributing"
NCUA-2024-0002-0002.pdf,"mexico, jalisco mexico, jalisco, guadalajara, guadalajara jalisco, zapopan jalisco, zapopan, kingpin, sdntk, nationality mexico"
SEC-2009-1737-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0165-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2022-0073-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2024-0246-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFTC-2023-0013-0001.htm,"gtsr, terrorism, material technological, financial material, section gtsr, regulations, term financial, material, support, financial"
SEC-2010-1586-0001.htm,"colombia, bogota colombia, bogota, copservir ltda, copservir, ltda, ltda bogota, sdnt, individual sdnt, barranquilla colombia"
FRS-2024-0020-0001.htm,"colombia, medellin colombia, medellin, mexico, sdnt, panama, falcon, grupo, franzul, ases competencia"
SEC-2010-1916-0001.htm,"colombia, cali colombia, cali, sdnt, entity sdnt, colombia entity, buga, pob buga, individual sdnt, buga valle"
SEC-2024-0656-0001.htm,"software, exportation, ear, services, communications, services software, internet, personal communications, indirect exportation, sec"
FDIC-2024-0072-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2007-0063-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0430-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2023-0051-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2010-0138-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0431-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0657-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
TREAS_FRDOC_0001-0091.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2024-0073-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2007-0062-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2010-0139-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2023-0050-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0298-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2009-0026-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-0180.htm,"payment, payment cash, cash advance, cash, advance, term payment, cuba, cuban, seller, pub"
SEC-2024-1050-0001.htm,"colombia, cali, cali colombia, order, sdnt, valle colombia, individuals entity, valle, cartago valle, cartago"
CFPB-2023-0001-0004.htm,"sudan, missions, areas sudan, united, services united, employees, regional government, diplomatic missions, government sudan, areas"
SEC-2024-1236-0001.htm,"colombia, cali colombia, cali, sdnt, order, promotores bienes, promotores, cardiovascular, cardiovascular ltda, unidad cardiovascular"
EIB_FRDOC_0001-0771.htm,"colombia, cartagena, spain, cartagena colombia, malaga, malaga spain, sdnt, entity sdnt, calle, marbella malaga"
FRS-2021-0285-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2008-0048-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2023-0001-0010.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0299-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-0194.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2021-0284-0001.htm,"colombia, cali, order, cali colombia, individual sdnt, sdnt, colombia individual, cedula colombia, cedula, narcotics"
FDIC-2008-0049-0001.htm,"dari, order, muthanna, harith, al dari, muthanna harith, iraq, harith sulayman, sulayman, tal"
SEC-2024-1237-0001.htm,"order, june, weapons, relevant agencies, kong electronics, person, executive order, executive, proliferation, general relevant"
FDIC-2009-0027-0001.htm,"june, executive, order, yugoslavia, balkans, executive order, western balkans, western, amended, conclusions"
SEC-2024-1051-0001.htm,"colombia, bogota, bogota colombia, sdntk, colombia sdntk, meta, meta colombia, ltda, greek colombia, nit greek"
tfidf_keywords_OFAC.csv,"order, individual list, huber, list specially, individual, executive order, executive, commit, january, pursuant executive"
SEC-2024-1377-0001.htm,"omitted tnja, tnja, tnja page, wednesday january, smith director, bradley smith, ofac treasury, page graphic, graphic, graphic tiff"
SEC-2024-1111-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2023-1354-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1110-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1376-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2023-1355-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
CFPB-2024-0001-0014.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0571-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-0037.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2020-1721-0003.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0717-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
OFAC_FRDOC_0001-0023.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0716-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0570-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0292-0002.htm,"iraq, army, order, naqshabandi, acts violence, pursuant, secretary, cgi, army org, alnakshabndia"
OCC-2024-0014-0014.pdf,"institute, iran, entity npwmd, order, iran entity, entities individual, st, tehran iran, tehran, npwmd"
FDIC-2008-0093-0001.htm,"ecuador, colombia, costa rica, rica, costa, kingpin, sdntk, carillanca, san, jose costa"
SEC-2010-1856-0001.htm,"colombia, cali colombia, cali, order, fomeque, sdnt, individual sdnt, pati, pati ntilde, ntilde fomeque"
FRS-2024-0160-0001.htm,"order, menhem, lebanon, abd al, kobeissi, security, abd, terrorism, homeland, homeland security"
FRS-2023-0325-0001.htm,"iran, dalian, mashad, mashad iran, metallurgy, limmt, industries, china, yazd, battery"
EIB_FRDOC_0001-0639.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0243-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2009-1677-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-0025-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FRS-2024-0161-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2010-1857-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FDIC-2008-0092-0001.htm,"sec, prepenalty, prepenalty notice, license, pursuant sec, liberia, person, pursuant, round, originating liberia"
FRS-2008-0277-0002.htm,"colombia, international farc, commission member, farc, colombia international, farc commission, member, kingpin, citizen colombia, commission"
SEC-2024-0024-0001.htm,"democratic republic, congo, kisoni, republic, democratic, order, kambale, december, individual, republic congo"
SEC-2009-1676-0001.htm,"sec, order, pursuant, person, korea, north, north korea, united, license, united states"
FRS-2023-0324-0001.htm,"iran, iran hr, hr, individual iran, commander, taeb, minister, order, revolutionary guard, islamic revolutionary"
SEC-2024-0242-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2024-1445-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FINCEN-2021-0006-0001.htm,"unicious, singapore, https, unicious energy, https unicious, pte unicious, unicious com, energy pte, tuesday august, https www"
FRS-2010-0385-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
SEC-2023-1466-0001.htm,"chinese, chinese military, communist chinese, securities, communist, military companies, military, limited china, ccmc, ccmc list"
FRS-2009-0352-0001.htm,"congo, democratic republic, rwanda, democratic, republic, republic congo, conflict democratic, conflict, july taking, congo leader"
FRS-2009-0134-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
EIB_FRDOC_0001-0605.htm,"behnam, seyed, iran, information person, mirvakili, shahriyari, iran expires, passport iran, updated information, https www"
EIB-2024-0010-0001.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
EIB_FRDOC_0001-0611.htm,"tel assistant, thursday september, www treasury, andrea gacki, gacki director, gacki, thursday, andrea, treasury gov, notice ofac"
FINCEN-2021-0007-0001.htm,"korea, north, pyongyang, pyongyang korea, korea north, kim, north korea, dprk, order, individual entities"
FRS-2010-0384-0001.htm,"column correct, column, correction, correct, caption, caption read, page column, october, order, read"
SEC-2024-1444-0001.htm,"liberia, eo, inclusion, order, liberian, annex eo, circumstances, warrant inclusion, annex, december"
FRS-2009-0135-0001.htm,"iraq, al, tv, harith, al ra, channel, ra, arrai tv, arrai, raw"
